user_id,game_name,genre,level,play_time,purchase_count,achievement_rate,churn
U00179,Aster Quest,Action,beginner,9.192218745389848,2,0.3282134912515354,1
U00711,Aster Quest,Racing,beginner,66.48248656984869,0,0.32238241140775875,1
U00972,Castle Farm,RPG,normal,9.015692691480302,1,0.3850611022520595,0
U01315,Aster Quest,Action,expert,35.35132221204913,3,0.2613453063023522,0
U00043,Drift Max,Simulation,expert,16.77767075939122,3,0.3153578502794207,0
U00941,Aster Quest,RPG,normal,34.00999768991777,1,0.6776516917253821,0
U00544,Drift Max,RPG,normal,3.486462134167158,1,0.30934209523313405,0
U00191,Aster Quest,Action,beginner,45.924521336448414,2,0.2819430407501963,0
U00159,Drift Max,Simulation,beginner,42.72278999699748,0,0.3024003220257475,0
U00801,Aster Quest,Action,beginner,15.329843657766633,0,0.04715813561474939,0
U00256,Aster Quest,Simulation,normal,15.30189264220072,2,0.12765118112808468,1
U00822,Aster Quest,Racing,beginner,28.355644424096063,1,0.4016888416955291,0
U01173,Drift Max,Simulation,beginner,28.85296617849072,2,0.7022921234135406,0
U00020,Aster Quest,Action,beginner,40.219254249869586,3,0.3848183412010104,0
U01321,Castle Farm,Simulation,expert,23.47933596405972,0,0.21246896533644885,1
U01247,Drift Max,Simulation,normal,46.800176954534365,0,0.20142269470613902,0
U00028,Blade Run,RPG,beginner,72.10234216581384,2,0.7516988482295021,0
U00635,Blade Run,Action,normal,25.041495916104353,1,0.43790502552299965,0
U00469,Aster Quest,RPG,normal,39.876195373479035,0,0.48767097597162073,0
U00035,Blade Run,Action,hard,40.66324946690816,1,0.39495592048061384,0
U00024,Drift Max,Simulation,hard,28.95590712990756,1,0.05653166546210418,0
U00047,Castle Farm,Simulation,normal,54.32897918552047,1,0.30082516729331094,0
U00745,Blade Run,Racing,normal,20.047180815936294,2,0.6266452059482331,0
U00398,Aster Quest,Racing,normal,30.386764740124978,4,0.6630042031761703,0
U00894,Blade Run,RPG,normal,24.600707572674303,2,0.2430758314288208,1
U00730,Castle Farm,Simulation,normal,30.91587307891356,1,0.5602976722279723,0
U00793,Drift Max,RPG,normal,16.99345721543482,1,0.4648364504652168,0
U00816,Blade Run,Simulation,beginner,38.03215786598395,0,0.5874325974520065,0
U00038,Aster Quest,Simulation,normal,47.36932019412592,2,0.08788547732820477,0
U01380,Blade Run,Simulation,hard,61.75541543481431,2,0.25830795086695074,0
U01239,Blade Run,Simulation,hard,16.550836864861576,2,0.640891925871486,0
U00913,Drift Max,Simulation,hard,12.286517317864055,2,0.3094877704617313,0
U00528,Blade Run,Simulation,hard,16.468080485924304,1,0.2771083777666939,0
U00176,Drift Max,Action,normal,15.61932142890311,2,0.6424321494043395,0
U01392,Blade Run,Action,expert,17.20843503558172,2,0.1549852819481791,0
U01088,Blade Run,Racing,hard,15.4523828679157,1,0.43567820641731714,1
U00725,Blade Run,Action,normal,32.06377822233784,0,0.3479951871136894,0
U01333,Blade Run,Simulation,normal,29.630648269262462,2,0.165997391697389,0
U00355,Castle Farm,RPG,beginner,35.30859259868551,2,0.43382334752739854,0
U00161,Aster Quest,Racing,normal,25.358200245339116,1,0.30039552837904643,0
U00832,Aster Quest,Action,hard,29.779338879399074,3,0.2849489180554307,0
U01050,Castle Farm,Racing,hard,22.949011873437716,3,0.42581283866805775,0
U00273,Aster Quest,Racing,beginner,30.63997075905254,2,0.36675063391665724,0
U01228,Castle Farm,Simulation,beginner,9.850790283762342,2,0.11972166399358476,1
U01394,Blade Run,Simulation,hard,23.785038471265782,4,0.8181679963216597,0
U00957,Castle Farm,RPG,hard,44.993341755925336,3,0.7330657996762739,0
U00106,Aster Quest,RPG,hard,21.05580620168038,2,0.5947483547526002,0
U01253,Castle Farm,Racing,beginner,28.259567159116553,4,0.5371522876845571,0
U00597,Aster Quest,Action,normal,16.569528689308733,1,0.5464715242550785,1
U00136,Castle Farm,Racing,normal,22.75013815351695,0,0.5889397741690081,0
U00300,Aster Quest,Action,hard,19.91712137636152,2,0.27305642782966255,0
U01281,Aster Quest,Simulation,beginner,34.32653384846921,2,0.6134673790304893,0
U01049,Drift Max,Simulation,beginner,9.795188763004136,2,0.427797855622033,0
U00923,Drift Max,Simulation,hard,51.265808657833226,0,0.6051131276160154,0
U01118,Castle Farm,Simulation,beginner,14.811366483262528,2,0.26551327498345917,1
U01308,Blade Run,Simulation,expert,63.07452707288408,1,0.6323308799291386,0
U00826,Castle Farm,Simulation,beginner,19.571252902335157,3,0.2870471311787158,0
U01369,Drift Max,Racing,beginner,20.280701668486746,2,0.7586552859228513,0
U00240,Aster Quest,Simulation,beginner,27.883118654700564,2,0.5620892704031221,0
U01018,Castle Farm,Racing,normal,13.371692095190081,4,0.37641182617906355,0
U00640,Blade Run,Simulation,normal,19.84282952519646,0,0.09137179965014265,1
U01264,Drift Max,Action,hard,24.25419754609956,3,0.24283031164220423,0
U00030,Aster Quest,Racing,beginner,38.534018985157665,0,0.18648858256334694,1
U00506,Drift Max,Simulation,hard,17.2477531165452,0,0.4274481575017142,0
U00422,Castle Farm,Action,hard,22.132533027213313,1,0.09049393977704741,0
U00766,Castle Farm,Racing,expert,15.04031785666144,1,0.2993097494901896,0
U00575,Aster Quest,RPG,beginner,34.84840519996942,1,0.282339525599274,0
U00924,Blade Run,Simulation,normal,17.703737388301747,1,0.40224280854925476,1
U00743,Blade Run,Action,normal,27.41872708935632,0,0.22155671666554852,0
U01053,Castle Farm,Simulation,hard,35.72162699204481,0,0.3998153196189236,0
U00129,Drift Max,Action,normal,29.400924084281748,1,0.3351549586722824,0
U00518,Aster Quest,RPG,hard,12.181330818692492,0,0.4221880423924949,0
U00656,Aster Quest,RPG,hard,23.448959279478654,0,0.5229431435460263,0
U00466,Blade Run,RPG,normal,45.44941563239824,2,0.5510801135604564,0
U00788,Blade Run,Action,normal,27.487586552132782,2,0.354619151714261,0
U00394,Castle Farm,Action,hard,23.84517239260697,2,0.7194448086099501,0
U01002,Drift Max,Racing,normal,19.04197945503826,0,0.7838962515086163,0
U01205,Castle Farm,Action,beginner,13.571415124622439,1,0.3962145024408179,0
U01236,Aster Quest,Action,normal,18.166954562275293,2,0.17285233563771238,1
U00795,Drift Max,Racing,normal,15.118660603000293,0,0.20996291577709775,0
U01353,Aster Quest,Action,normal,58.430905562182005,3,0.6647186478031549,0
U01095,Aster Quest,Racing,normal,38.39133611426531,0,0.19941220958039366,1
U00251,Castle Farm,RPG,beginner,32.57606284691404,1,0.42147915328515473,0
U01102,Drift Max,Simulation,hard,22.413793360382872,0,0.07260292303257052,0
U01303,Drift Max,Racing,beginner,9.153668248852387,1,0.589526631020194,0
U00700,Aster Quest,RPG,normal,23.250200916119795,2,0.5246774104990128,0
U00674,Drift Max,Action,normal,19.82929910332083,1,0.5851164180176464,0
U01107,Drift Max,Simulation,normal,60.86721064245039,2,0.4847840783525725,0
U00151,Blade Run,RPG,beginner,32.75028612046919,2,0.14196430080494948,0
U00116,Drift Max,Simulation,beginner,4.247398047919368,1,0.7124688968710179,1
U01296,Drift Max,RPG,normal,24.784174180500795,3,0.657456591785814,1
U01005,Drift Max,RPG,normal,29.205808085224092,1,0.5942921866254496,1
U00502,Aster Quest,RPG,normal,28.494050808656667,2,0.3866676450701928,1
U00714,Castle Farm,Racing,normal,19.371580394720784,2,0.17407900968376397,0
U01208,Castle Farm,Simulation,beginner,21.642745360150048,1,0.44780428320035154,0
U00900,Blade Run,Action,normal,16.858644250442932,1,0.5012210668677869,0
U00666,Blade Run,Racing,normal,26.027605706932768,1,0.4180275631352392,1
U00786,Blade Run,Simulation,beginner,23.896770290351537,1,0.8940993575605547,0
U00546,Castle Farm,Racing,hard,25.387499994175492,0,0.7945179680398609,0
U00320,Castle Farm,Simulation,normal,28.082119842121713,2,0.3406370507927362,1
U00042,Aster Quest,Racing,normal,79.34817660958062,0,0.14907194214700067,0
U00877,Castle Farm,Simulation,normal,32.84027699298281,1,0.6282796365108398,0
U00548,Castle Farm,Simulation,normal,25.50089364787006,2,0.18410547429551305,1
U00510,Castle Farm,Racing,hard,31.519029022762627,1,0.3292768810142005,0
U00128,Castle Farm,RPG,beginner,43.70917379358961,0,0.5511094263513462,0
U01033,Drift Max,RPG,normal,22.310459270497873,1,0.1276987802534952,0
U01103,Drift Max,RPG,expert,37.85453379528655,1,0.2954073061297394,0
U00927,Blade Run,RPG,normal,21.433239962372564,1,0.1901481183663914,1
U01087,Aster Quest,RPG,normal,22.146935297176757,1,0.6858180324547428,1
U00799,Aster Quest,RPG,beginner,35.81661995334616,1,0.19725033941992673,0
U00287,Drift Max,Racing,beginner,14.933804591398328,0,0.7257053891316692,1
U00249,Blade Run,Action,normal,25.80121351056681,1,0.23356161278291912,1
U00009,Aster Quest,Simulation,normal,19.79127092090974,3,0.37532049240496523,1
U00779,Drift Max,Racing,hard,16.03018569301996,1,0.21475912652770154,0
U00935,Aster Quest,Action,normal,3.9866354521403777,1,0.6388446317169355,0
U01207,Aster Quest,Action,beginner,21.678986302726525,2,0.45179844095117594,0
U01327,Castle Farm,Action,beginner,27.41342635288427,0,0.09240267432895094,0
U00306,Castle Farm,Simulation,beginner,35.08766948175016,4,0.2734420786888477,0
U01258,Drift Max,Racing,beginner,55.06854094386644,0,0.49224062566944443,0
U00821,Castle Farm,Simulation,normal,62.266259033767234,2,0.5819644061173984,0
U01074,Drift Max,Simulation,normal,19.167132092873597,3,0.5061762894279968,0
U00227,Blade Run,Action,normal,27.312982722461026,2,0.4581734082466763,0
U00002,Drift Max,Simulation,beginner,22.019837923650705,1,0.17905854272986624,1
U00188,Blade Run,Action,expert,9.682712885140837,3,0.3743771877165478,0
U00080,Castle Farm,Simulation,hard,8.551426759562561,3,0.23647442883313302,0
U00055,Blade Run,RPG,hard,6.284759714009175,1,0.5012033625595578,1
U01218,Aster Quest,Action,normal,33.377967582129386,5,0.7522955506036381,0
U00173,Drift Max,Racing,beginner,9.388336594680174,1,0.4830583374170697,1
U00341,Drift Max,Racing,beginner,15.877768009445116,1,0.4771822267229195,1
U00555,Blade Run,Action,normal,17.15881832807343,2,0.20052966597054495,1
U00464,Drift Max,Action,normal,21.180386684808102,1,0.2121871233432116,0
U01294,Blade Run,Racing,beginner,18.004658940146,2,0.288473078593473,1
U01106,Aster Quest,Racing,beginner,11.185533757325272,1,0.5453669392024555,0
U00053,Blade Run,Action,beginner,23.573533704576946,2,0.12093075508156644,0
U01080,Aster Quest,Racing,normal,25.18068337977997,1,0.31631767423216084,0
U00168,Aster Quest,Racing,normal,4.089517597976063,2,0.5464029261470145,1
U00690,Blade Run,Action,normal,15.526435402871943,1,0.22677426477918952,1
U00130,Blade Run,Action,normal,18.236135173341395,2,0.36796777771185396,0
U01388,Blade Run,Simulation,beginner,66.75731659843865,1,0.37727650261119133,0
U00560,Aster Quest,Racing,beginner,20.335720283138812,1,0.46066287808154016,0
U01219,Blade Run,Action,beginner,16.249659978934474,0,0.5637098949939662,0
U01293,Blade Run,Racing,beginner,27.691913962127156,2,0.5140763981414587,0
U00864,Drift Max,Simulation,expert,19.08526758835486,1,0.27411795620181445,0
U00061,Drift Max,RPG,normal,15.020160093518419,1,0.4080437433933458,1
U00336,Aster Quest,Action,normal,18.203534382062116,2,0.6776318860881297,1
U00643,Blade Run,Simulation,hard,39.12482808257799,2,0.38504878926259334,0
U01276,Castle Farm,RPG,normal,46.66651069690133,3,0.31544945438753763,0
U01179,Aster Quest,RPG,beginner,30.919315147383116,0,0.16948050895565586,0
U00203,Blade Run,Action,normal,26.01733384461008,0,0.2761983364366385,1
U00763,Castle Farm,RPG,hard,70.78653417845129,1,0.5440579377436389,1
U00918,Drift Max,RPG,normal,14.785809375546261,1,0.33793821429383103,0
U00653,Aster Quest,Simulation,hard,41.30507853014693,1,0.49900054246818853,0
U00685,Aster Quest,Simulation,normal,26.17119805206398,2,0.207969456943828,0
U00337,Aster Quest,Action,beginner,14.511655224206411,3,0.42449992924073837,0
U00721,Drift Max,RPG,normal,30.813449601154744,3,0.6366883761083447,1
U00432,Drift Max,RPG,normal,41.41229895278813,1,0.5288834233912608,0
U00021,Aster Quest,Racing,expert,7.369646216180398,2,0.5214153607973083,1
U01274,Blade Run,Racing,normal,29.082331063612383,3,0.3459362632046082,0
U00958,Blade Run,Simulation,hard,45.037035304407,4,0.5740004064868428,0
U01071,Drift Max,RPG,normal,22.508866845077616,2,0.08562454411624469,1
U00368,Castle Farm,RPG,normal,13.69394033735843,2,0.5337384566594123,0
U00891,Blade Run,Racing,beginner,12.336973830959252,0,0.37720196175956977,1
U00587,Castle Farm,Action,beginner,8.242956799381643,1,0.29290531995515295,0
U01075,Drift Max,Action,beginner,39.99394279749067,1,0.6075110839296517,0
U01230,Blade Run,RPG,hard,20.32963435852885,1,0.1839961546560932,0
U01192,Blade Run,RPG,beginner,22.504184068461107,5,0.7552063878877062,0
U01199,Drift Max,Racing,beginner,13.83788575930381,0,0.26081161231564365,1
U01234,Aster Quest,Action,normal,13.6906115919279,1,0.06754200710258859,1
U00225,Blade Run,Racing,normal,10.480778638316364,1,0.6816715304431683,0
U00937,Blade Run,Simulation,normal,25.869656863463767,1,0.41955544425478997,0
U00090,Castle Farm,Racing,hard,44.65737506508931,2,0.6499298777716139,0
U01217,Drift Max,RPG,normal,11.368721146181375,1,0.469207220322648,0
U00622,Blade Run,Racing,beginner,9.99931423389059,0,0.2407055393739361,0
U00748,Blade Run,Racing,normal,41.21482290570578,2,0.222877518314633,0
U00265,Blade Run,Action,normal,31.205279430115105,2,0.37974350050952843,0
U01020,Aster Quest,Racing,normal,26.919350629555264,1,0.48204108303730175,1
U00458,Aster Quest,Action,hard,33.82766811754646,1,0.39696674695762807,0
U00724,Aster Quest,Simulation,beginner,22.161270923638117,1,0.1459442304759555,1
U00538,Aster Quest,Action,expert,17.746601709319666,1,0.3931998234603666,1
U01111,Blade Run,Racing,normal,12.911985344780613,2,0.37287790293912254,0
U00965,Castle Farm,Action,hard,18.452666885482287,0,0.5146198490050974,0
U00012,Drift Max,Simulation,hard,23.355922527137885,0,0.4475539895205948,0
U00330,Drift Max,RPG,normal,47.50530432373708,3,0.2781281563279508,0
U00370,Castle Farm,Simulation,normal,13.11307432822499,1,0.4183144441095855,0
U00905,Aster Quest,Racing,normal,12.515431072955813,2,0.3078406152280015,1
U00327,Aster Quest,Simulation,expert,15.648632249115083,3,0.6906616106083169,0
U00418,Drift Max,RPG,expert,36.13811521767238,2,0.31151828887634875,0
U01400,Castle Farm,Simulation,hard,51.29429695530047,0,0.6882024254776664,0
U00638,Castle Farm,RPG,beginner,7.758632759510018,1,0.579136782837134,1
U00154,Drift Max,Simulation,normal,6.672536190981852,3,0.5113434010167218,1
U01165,Blade Run,Simulation,normal,6.988511666798293,1,0.46010160381460335,1
U00702,Drift Max,Racing,beginner,18.32923026263446,0,0.27597743060726937,1
U01317,Blade Run,Action,hard,11.563630613440935,0,0.4934763958668563,0
U00164,Drift Max,Action,hard,26.5348097774976,0,0.2366676076637448,1
U01365,Aster Quest,Racing,normal,27.19230669084165,1,0.5569893459300436,0
U00364,Drift Max,Simulation,expert,49.21445952036261,2,0.529813549265138,0
U01189,Blade Run,RPG,hard,18.005238136331574,0,0.3135258365808636,1
U00350,Aster Quest,RPG,beginner,42.933340689076914,2,0.5524209370527671,1
U00543,Castle Farm,Simulation,normal,17.15082181767053,0,0.3855124614546121,1
U01287,Aster Quest,Action,hard,26.506491503856704,0,0.4458356387745691,0
U00612,Drift Max,Simulation,beginner,28.25553712936028,1,0.18571963265045627,0
U00216,Aster Quest,Racing,normal,25.30799447588155,2,0.5854502326138674,1
U01078,Castle Farm,Racing,normal,21.9524937211452,0,0.7703220680133709,1
U00857,Castle Farm,RPG,beginner,24.959273466777557,2,0.5479243997413974,0
U01061,Aster Quest,Simulation,hard,13.298589415750271,1,0.3177457568700228,0
U00402,Castle Farm,Racing,hard,22.59316077191519,1,0.34159891543883797,0
U00062,Aster Quest,Racing,normal,6.882686229988937,1,0.29333398995041365,0
U00389,Castle Farm,Simulation,normal,21.32030582783991,2,0.23039868371601305,1
U00646,Drift Max,Simulation,beginner,7.736704613555037,3,0.3481478213016109,0
U00282,Blade Run,Racing,hard,57.828777895773406,3,0.053674072409758786,0
U00334,Blade Run,Action,normal,41.19265084924375,2,0.3570574541316813,0
U01330,Drift Max,RPG,normal,92.03864199019631,4,0.3838856555953803,0
U00633,Aster Quest,RPG,beginner,61.53425597121814,1,0.33929582693707155,0
U01123,Drift Max,Racing,beginner,43.98769965116258,1,0.4555686942165509,0
U01382,Aster Quest,Simulation,beginner,45.85288008027736,3,0.13342903990006452,0
U00190,Blade Run,Action,hard,27.091117407630634,1,0.6855139314752186,0
U00501,Blade Run,Action,normal,33.82899234716874,2,0.12010656821747238,0
U00110,Drift Max,Simulation,beginner,14.832664181119387,4,0.45432874192185824,0
U01374,Aster Quest,RPG,beginner,14.198099558985533,0,0.28891155579881506,1
U00078,Castle Farm,Simulation,normal,34.164948319513385,1,0.11305856920393903,0
U00524,Aster Quest,Action,hard,16.462476520430865,3,0.2534001727559759,0
U01052,Aster Quest,RPG,normal,6.4140012081603865,1,0.6052501844667998,1
U00951,Blade Run,RPG,hard,41.719763505362884,2,0.39535937856516074,0
U00207,Drift Max,Simulation,beginner,6.463992590344761,0,0.47764471391927393,1
U00577,Aster Quest,RPG,normal,24.073225773090762,3,0.48653661885213356,0
U00182,Blade Run,Action,normal,15.562149870071773,4,0.5944838436608385,0
U00242,Blade Run,Simulation,beginner,32.9251332081357,2,0.6497503223786201,0
U00890,Blade Run,Racing,beginner,37.61851335195543,2,0.8045442091849159,0
U00250,Castle Farm,Simulation,normal,23.238424664782872,6,0.7122045025957416,1
U00602,Aster Quest,RPG,beginner,27.63475353606496,3,0.753889084620429,1
U00217,Blade Run,Action,hard,18.832862742275704,2,0.41021262428985156,0
U00324,Castle Farm,Simulation,normal,21.45932185992452,3,0.5314924250674621,0
U00097,Drift Max,Racing,normal,18.592783930436077,4,0.5447754540790706,0
U00706,Drift Max,Simulation,normal,21.762327679470765,1,0.20126542974512826,0
U00917,Blade Run,Action,hard,42.26342507642457,2,0.32704634624308065,0
U00676,Aster Quest,RPG,normal,9.354395588386781,2,0.22931579958706386,0
U00395,Drift Max,Racing,hard,18.691110791023483,1,0.23762532912723172,0
U00468,Aster Quest,Action,beginner,16.380849668618772,1,0.8075477471635442,1
U00907,Drift Max,Action,normal,21.610711252361245,2,0.5526334128735223,0
U00183,Castle Farm,Action,normal,16.81278547318282,0,0.33031403494106637,1
U00322,Castle Farm,RPG,hard,19.32864418508383,2,0.7156399859969982,0
U00655,Aster Quest,Action,normal,12.989329508043022,2,0.6980617413269737,0
U00380,Aster Quest,RPG,hard,40.25848650506252,2,0.14710908143031204,0
U01144,Castle Farm,Action,hard,9.874491378216025,2,0.41297606274743676,0
U01348,Aster Quest,Simulation,hard,13.787996937057063,0,0.23756361872174575,0
U01153,Aster Quest,Simulation,hard,37.20436260607952,1,0.4791300275552567,1
U01073,Drift Max,RPG,hard,12.981552660770667,0,0.09657552040877368,1
U00027,Castle Farm,Racing,beginner,29.00254156046719,1,0.38217366265097363,1
U01110,Aster Quest,Racing,beginner,34.697272189565695,2,0.27248991325354155,0
U00229,Drift Max,Racing,hard,45.43188259748149,5,0.5177762481516868,0
U00219,Aster Quest,RPG,beginner,14.13698801383422,1,0.3311740230758088,0
U00399,Castle Farm,Simulation,expert,22.307385869107744,1,0.3085371358253627,0
U00175,Aster Quest,Action,beginner,27.3640558754321,2,0.3049696090952331,0
U01130,Drift Max,Simulation,hard,11.953050864410846,4,0.3655630501872673,0
U00304,Drift Max,RPG,beginner,53.1472727375825,3,0.23745644893468654,0
U00041,Castle Farm,Simulation,hard,18.453890766859836,0,0.20082711935952322,0
U00996,Castle Farm,Simulation,beginner,47.2732677959393,2,0.5990815442862806,0
U00352,Drift Max,Simulation,beginner,28.94909197417183,2,0.06744240212455369,1
U00728,Aster Quest,Simulation,beginner,14.966917607320116,2,0.30343039015777606,0
U01109,Blade Run,Racing,hard,33.04065995736866,2,0.04313431927068657,0
U00669,Castle Farm,Racing,normal,43.764105967282674,0,0.842216089415483,0
U00003,Castle Farm,Action,normal,52.7573156473001,3,0.5894927152412509,0
U01243,Aster Quest,Racing,beginner,22.43704936411243,2,0.754664994598783,0
U01343,Aster Quest,Simulation,normal,67.53364855335448,1,0.6958835660497326,0
U00977,Blade Run,Action,normal,32.22733170205728,3,0.5061072275295495,0
U00241,Castle Farm,Racing,beginner,18.821407675875243,2,0.7450705280807631,0
U01099,Drift Max,Action,beginner,27.244302528951003,0,0.20512216628373647,0
U01393,Drift Max,Simulation,beginner,11.661383885052723,3,0.4276420846447907,0
U00407,Blade Run,Action,normal,42.95457183666225,2,0.5944462930750177,0
U01319,Drift Max,RPG,beginner,10.15845855677424,0,0.6659535686129842,1
U01076,Drift Max,RPG,beginner,46.411618187850195,1,0.7699274051582243,0
U00390,Drift Max,Racing,normal,41.80366810185399,3,0.284944368146948,0
U00790,Drift Max,Racing,normal,22.980049713230905,2,0.1297050096040124,1
U00077,Castle Farm,RPG,normal,13.257746581993537,1,0.5931114651027168,0
U01270,Drift Max,Racing,beginner,34.57492849979101,4,0.42208306526676925,0
U00419,Blade Run,Simulation,expert,19.80581498135276,3,0.3430914454169231,0
U01062,Drift Max,Action,beginner,42.13518031717727,2,0.5019802410745665,0
U01280,Drift Max,RPG,beginner,55.691511565385696,0,0.9445083668404355,0
U01366,Drift Max,Simulation,beginner,34.69126149184967,0,0.14698507491876764,1
U00797,Drift Max,RPG,hard,27.036540607442443,1,0.2571981601446209,0
U00846,Blade Run,Racing,hard,33.924414135866314,0,0.1825755487613872,0
